date,geo,touchpoint_name,metric_value,spend
2024-06-29,DMA_010,Search_Generic,1279.9,9986.13
2024-06-29,DMA_010,Facebook,57974.61,9398.71
2024-06-29,DMA_010,Instagram,39496.33,5773.39
2024-06-29,DMA_010,YouTube,24808.13,4903.84
2024-06-29,DMA_010,Display,69149.41,3665.39
2024-06-30,DMA_001,TV_National,44.06,10812.15
2024-06-30,DMA_001,Search_Brand,338.87,2804.36
2024-06-30,DMA_001,Search_Generic,459.48,3290.16
2024-06-30,DMA_001,Facebook,13570.21,2058.09
2024-06-30,DMA_001,Instagram,13546.18,1949.45
2024-06-30,DMA_001,YouTube,11374.29,2285.25
2024-06-30,DMA_001,Display,20260.73,1172.02
2024-06-30,DMA_002,TV_National,48.29,15447.7
2024-06-30,DMA_002,Search_Brand,956.54,5795.9
2024-06-30,DMA_002,Search_Generic,479.41,3608.68
2024-06-30,DMA_002,Facebook,19589.41,2951.07
2024-06-30,DMA_002,Instagram,13375.82,1860.02
2024-06-30,DMA_002,YouTube,13868.46,2389.72
2024-06-30,DMA_002,Display,37641.62,1479.65
2024-06-30,DMA_003,TV_National,75.36,24294.23
2024-06-30,DMA_003,Search_Brand,752.74,5861.42
2024-06-30,DMA_003,Search_Generic,577.84,4174.52
2024-06-30,DMA_003,Facebook,24671.01,3821.02
2024-06-30,DMA_003,Instagram,19253.89,2563.93
2024-06-30,DMA_003,YouTube,16638.22,2907.81
2024-06-30,DMA_003,Display,31190.81,1827.84
2024-06-30,DMA_004,TV_National,54.16,16871.26
2024-06-30,DMA_004,Search_Brand,732.57,5742.22
2024-06-30,DMA_004,Search_Generic,697.22,4828.66
2024-06-30,DMA_004,Facebook,28954.32,4001.89
2024-06-30,DMA_004,Instagram,27649.74,3725.46
2024-06-30,DMA_004,YouTube,14882.79,2983.91
2024-06-30,DMA_004,Display,42245.14,2008.66
2024-06-30,DMA_005,TV_National,81.23,25066.56
2024-06-30,DMA_005,Search_Brand,1146.79,7894.04
2024-06-30,DMA_005,Search_Generic,505.58,4603.32
2024-06-30,DMA_005,Facebook,43116.7,5557.9
2024-06-30,DMA_005,Instagram,27546.13,3509.49
2024-06-30,DMA_005,YouTube,24107.8,5044.32
2024-06-30,DMA_005,Display,47014.04,2184.11
2024-06-30,DMA_006,TV_National,104.92,33666.23
2024-06-30,DMA_006,Search_Brand,1574.15,10898.73
2024-06-30,DMA_006,Search_Generic,871.34,6776.63
2024-06-30,DMA_006,Facebook,35723.68,5668.47
2024-06-30,DMA_006,Instagram,27050.57,4459.88
2024-06-30,DMA_006,YouTube,21612.7,3796.83
2024-06-30,DMA_006,Display,72723.0,3833.42
2024-06-30,DMA_007,TV_National,144.32,38044.9
2024-06-30,DMA_007,Search_Brand,1470.04,10282.06
2024-06-30,DMA_007,Search_Generic,1171.53,8953.45
2024-06-30,DMA_007,Facebook,36551.29,6481.74
2024-06-30,DMA_007,Instagram,26766.95,3983.36
2024-06-30,DMA_007,YouTube,23881.08,4928.39
2024-06-30,DMA_007,Display,55992.16,2800.7
2024-06-30,DMA_008,TV_National,83.36,29512.62
2024-06-30,DMA_008,Search_Brand,1454.68,9920.05
2024-06-30,DMA_008,Search_Generic,1163.06,8904.16
2024-06-30,DMA_008,Facebook,45772.2,7029.53
2024-06-30,DMA_008,Instagram,27807.63,4628.64
2024-06-30,DMA_008,YouTube,18383.98,4827.1
2024-06-30,DMA_008,Display,48824.77,2772.8
2024-06-30,DMA_009,TV_National,136.6,39563.01
2024-06-30,DMA_009,Search_Brand,1781.25,13550.19
2024-06-30,DMA_009,Search_Generic,1232.6,9793.53
2024-06-30,DMA_009,Facebook,64932.04,9443.19
2024-06-30,DMA_009,Instagram,61194.45,6425.63
2024-06-30,DMA_009,YouTube,36749.92,6150.45
2024-06-30,DMA_009,Display,78275.2,3432.73
2024-06-30,DMA_010,TV_National,136.27,38628.4
2024-06-30,DMA_010,Search_Brand,1983.85,13461.51
2024-06-30,DMA_010,Search_Generic,872.36,7493.22
2024-06-30,DMA_010,Facebook,66209.16,9283.04
2024-06-30,DMA_010,Instagram,42917.25,6317.29
2024-06-30,DMA_010,YouTube,28575.77,5923.2
2024-06-30,DMA_010,Display,58654.59,3036.01
2024-07-01,DMA_001,TV_National,39.02,11717.15
2024-07-01,DMA_001,Search_Brand,1084.42,6308.71
2024-07-01,DMA_001,Search_Generic,652.85,4503.18
2024-07-01,DMA_001,Facebook,30076.06,4283.26
2024-07-01,DMA_001,Instagram,22152.75,3208.11
2024-07-01,DMA_001,YouTube,14602.49,3027.92
2024-07-01,DMA_001,Display,35153.02,2111.53
2024-07-01,DMA_001,Email,8558.51,399.29
2024-07-01,DMA_002,TV_National,50.8,15062.54
2024-07-01,DMA_002,Search_Brand,1307.48,8639.91
2024-07-01,DMA_002,Search_Generic,731.23,4740.06
2024-07-01,DMA_002,Facebook,60808.76,7458.35
2024-07-01,DMA_002,Instagram,22332.68,3416.12
2024-07-01,DMA_002,YouTube,25659.39,5059.09
2024-07-01,DMA_002,Display,52463.37,2896.73
2024-07-01,DMA_002,Email,11311.71,544.1
2024-07-01,DMA_003,TV_National,79.94,22097.19
2024-07-01,DMA_003,Search_Brand,1779.41,9817.91
2024-07-01,DMA_003,Search_Generic,1072.11,6897.33
2024-07-01,DMA_003,Facebook,49107.0,6513.65
2024-07-01,DMA_003,Instagram,37728.94,6543.36
2024-07-01,DMA_003,YouTube,21855.73,3886.72
2024-07-01,DMA_003,Display,69534.36,3432.4
2024-07-01,DMA_003,Email,12660.7,707.84
2024-07-01,DMA_004,TV_National,106.73,27872.13
2024-07-01,DMA_004,Search_Brand,1829.51,14275.26
2024-07-01,DMA_004,Search_Generic,1301.29,9758.16
2024-07-01,DMA_004,Facebook,71231.31,9913.41
2024-07-01,DMA_004,Instagram,32147.88,4245.49
2024-07-01,DMA_004,YouTube,23899.13,4300.13
2024-07-01,DMA_004,Display,63857.73,3250.42
2024-07-01,DMA_004,Email,13941.78,719.27
2024-07-01,DMA_005,TV_National,97.71,30152.66
2024-07-01,DMA_005,Search_Brand,2159.84,13614.67
2024-07-01,DMA_005,Search_Generic,1171.6,9508.0
2024-07-01,DMA_005,Facebook,43740.51,5594.02
2024-07-01,DMA_005,Instagram,41202.1,4717.92
2024-07-01,DMA_005,YouTube,32588.14,5740.61
2024-07-01,DMA_005,Display,94058.7,4014.4
2024-07-01,DMA_005,Email,17490.25,833.49
2024-07-01,DMA_006,TV_National,80.0,22242.65
2024-07-01,DMA_006,Search_Brand,2475.67,16219.45
2024-07-01,DMA_006,Search_Generic,1733.93,12480.82
2024-07-01,DMA_006,Facebook,74955.61,10581.09
2024-07-01,DMA_006,Instagram,53477.05,7291.64
2024-07-01,DMA_006,YouTube,46442.61,9605.69
2024-07-01,DMA_006,Display,81384.21,4348.15
2024-07-01,DMA_006,Email,15801.37,832.07
2024-07-01,DMA_007,TV_National,163.92,39892.13
2024-07-01,DMA_007,Search_Brand,2653.86,15346.28
2024-07-01,DMA_007,Search_Generic,1592.43,11436.66
2024-07-01,DMA_007,Facebook,84072.86,12293.26
2024-07-01,DMA_007,Instagram,44046.8,5882.58
2024-07-01,DMA_007,YouTube,34723.97,6919.73
2024-07-01,DMA_007,Display,109793.97,5128.11
2024-07-01,DMA_007,Email,22343.29,1083.35
2024-07-01,DMA_008,TV_National,142.43,36547.97
2024-07-01,DMA_008,Search_Brand,3246.67,19472.18
2024-07-01,DMA_008,Search_Generic,1534.16,11246.41
2024-07-01,DMA_008,Facebook,100779.67,11405.89
2024-07-01,DMA_008,Instagram,42142.96,5396.7
2024-07-01,DMA_008,YouTube,50130.88,9310.69
2024-07-01,DMA_008,Display,89120.34,4367.26
2024-07-01,DMA_008,Email,25310.47,1419.5
2024-07-01,DMA_009,TV_National,122.48,38943.63
2024-07-01,DMA_009,Search_Brand,3914.89,23992.51
2024-07-01,DMA_009,Search_Generic,1859.57,15020.42
2024-07-01,DMA_009,Facebook,77004.87,11403.9
2024-07-01,DMA_009,Instagram,50347.54,7155.11
2024-07-01,DMA_009,YouTube,37419.31,6960.22
2024-07-01,DMA_009,Display,102063.34,5475.55
2024-07-01,DMA_009,Email,19599.63,939.77
2024-07-01,DMA_010,TV_National,163.27,50479.6
2024-07-01,DMA_010,Search_Brand,3937.81,24773.58
2024-07-01,DMA_010,Search_Generic,2391.46,14762.79
2024-07-01,DMA_010,Facebook,69057.53,9723.9
2024-07-01,DMA_010,Instagram,61673.47,8363.77
2024-07-01,DMA_010,YouTube,45920.81,8473.64
2024-07-01,DMA_010,Display,105259.94,4934.72
2024-07-01,DMA_010,Email,24468.03,1168.17
2024-07-02,DMA_001,TV_National,33.82,11049.62
2024-07-02,DMA_001,Search_Brand,1478.41,8313.31
2024-07-02,DMA_001,Search_Generic,560.61,4138.23
2024-07-02,DMA_001,Facebook,31975.93,4598.25
2024-07-02,DMA_001,Instagram,21900.25,2852.24
2024-07-02,DMA_001,YouTube,16996.44,3555.39
2024-07-02,DMA_001,Display,43155.81,2215.47
2024-07-02,DMA_001,Email,7212.67,388.2
2024-07-02,DMA_002,TV_National,46.32,13542.46
2024-07-02,DMA_002,Search_Brand,822.66,6409.2
2024-07-02,DMA_002,Search_Generic,786.51,5896.62
2024-07-02,DMA_002,Facebook,35904.97,4305.25
2024-07-02,DMA_002,Instagram,21102.02,3154.17
2024-07-02,DMA_002,YouTube,19842.67,3609.01
2024-07-02,DMA_002,Display,59006.39,3249.53
2024-07-02,DMA_002,Email,11740.94,571.63
2024-07-02,DMA_003,TV_National,54.8,16012.36
2024-07-02,DMA_003,Search_Brand,1149.23,7855.64
2024-07-02,DMA_003,Search_Generic,796.69,6179.38
2024-07-02,DMA_003,Facebook,49147.26,6046.19
2024-07-02,DMA_003,Instagram,27302.11,4222.42
2024-07-02,DMA_003,YouTube,19501.45,4799.13
2024-07-02,DMA_003,Display,62731.09,3401.5
2024-07-02,DMA_003,Email,17438.03,795.73
2024-07-02,DMA_004,TV_National,68.36,21126.17
2024-07-02,DMA_004,Search_Brand,1503.36,10393.96
2024-07-02,DMA_004,Search_Generic,1063.57,8306.04
2024-07-02,DMA_004,Facebook,61063.46,7531.41
2024-07-02,DMA_004,Instagram,39298.15,4925.87
2024-07-02,DMA_004,YouTube,23550.39,4545.11
2024-07-02,DMA_004,Display,61048.6,3509.31
2024-07-02,DMA_004,Email,14528.73,666.86
2024-07-02,DMA_005,TV_National,51.55,15777.14
2024-07-02,DMA_005,Search_Brand,1813.76,11770.6
2024-07-02,DMA_005,Search_Generic,1547.72,10824.27
2024-07-02,DMA_005,Facebook,71757.7,9109.34
2024-07-02,DMA_005,Instagram,29245.53,5219.27
2024-07-02,DMA_005,YouTube,31497.11,6967.51
2024-07-02,DMA_005,Display,71290.61,4107.22
2024-07-02,DMA_005,Email,14932.19,704.54
2024-07-02,DMA_006,TV_National,69.82,24751.33
2024-07-02,DMA_006,Search_Brand,1933.5,11515.54
2024-07-02,DMA_006,Search_Generic,1294.71,10036.43
2024-07-02,DMA_006,Facebook,48384.96,8046.44
2024-07-02,DMA_006,Instagram,47934.9,5930.05
2024-07-02,DMA_006,YouTube,25987.37,6277.72
2024-07-02,DMA_006,Display,99884.78,4952.38
2024-07-02,DMA_006,Email,18847.05,907.35
2024-07-02,DMA_007,TV_National,74.31,22546.53
2024-07-02,DMA_007,Search_Brand,2419.57,16199.89
2024-07-02,DMA_007,Search_Generic,1740.64,11628.36
2024-07-02,DMA_007,Facebook,77741.62,10429.51
2024-07-02,DMA_007,Instagram,36915.44,6675.48
2024-07-02,DMA_007,YouTube,37101.96,7438.56
2024-07-02,DMA_007,Display,94127.0,4741.82
2024-07-02,DMA_007,Email,22171.53,1008.13
2024-07-02,DMA_008,TV_National,92.25,28248.01
2024-07-02,DMA_008,Search_Brand,2752.08,21576.26
2024-07-02,DMA_008,Search_Generic,1321.35,12326.77
2024-07-02,DMA_008,Facebook,72849.62,10301.71
2024-07-02,DMA_008,Instagram,41632.9,5707.62
2024-07-02,DMA_008,YouTube,43103.43,7738.31
2024-07-02,DMA_008,Display,108926.65,5749.74
2024-07-02,DMA_008,Email,24239.98,1037.93
2024-07-02,DMA_009,TV_National,100.11,34360.52
2024-07-02,DMA_009,Search_Brand,2312.47,15709.35
2024-07-02,DMA_009,Search_Generic,2101.66,16554.21
2024-07-02,DMA_009,Facebook,69284.18,9888.89
2024-07-02,DMA_009,Instagram,64440.71,8567.94
2024-07-02,DMA_009,YouTube,37274.28,7223.04
2024-07-02,DMA_009,Display,115948.3,6058.48
2024-07-02,DMA_009,Email,28915.28,1381.82
2024-07-02,DMA_010,TV_National,116.1,33234.62
2024-07-02,DMA_010,Search_Brand,2171.81,15186.96
2024-07-02,DMA_010,Search_Generic,2025.19,14217.27
2024-07-02,DMA_010,Facebook,135109.1,19875.84
2024-07-02,DMA_010,Instagram,89882.65,10985.88
2024-07-02,DMA_010,YouTube,47194.7,8255.92
2024-07-02,DMA_010,Display,113446.75,5667.13
2024-07-02,DMA_010,Email,37443.97,1777.92
2024-07-03,DMA_001,TV_National,38.87,11153.88
2024-07-03,DMA_001,Search_Brand,868.76,5208.16
2024-07-03,DMA_001,Search_Generic,465.14,4461.09
2024-07-03,DMA_001,Facebook,25792.34,3879.01
2024-07-03,DMA_001,Instagram,19659.01,3088.73
2024-07-03,DMA_001,YouTube,16121.33,3451.35
2024-07-03,DMA_001,Display,45073.33,2025.71
2024-07-03,DMA_001,Email,10970.0,482.81
2024-07-03,DMA_002,TV_National,46.31,13485.47
2024-07-03,DMA_002,Search_Brand,1442.53,8484.93
2024-07-03,DMA_002,Search_Generic,661.4,5756.88
2024-07-03,DMA_002,Facebook,45814.59,5723.58
2024-07-03,DMA_002,Instagram,23688.45,3699.37
2024-07-03,DMA_002,YouTube,28230.42,5578.58
2024-07-03,DMA_002,Display,50938.69,2282.21
2024-07-03,DMA_002,Email,11017.2,646.87
2024-07-03,DMA_003,TV_National,73.85,19459.79
2024-07-03,DMA_003,Search_Brand,1435.02,9426.32
2024-07-03,DMA_003,Search_Generic,1094.84,7042.7
2024-07-03,DMA_003,Facebook,34594.8,5071.11
2024-07-03,DMA_003,Instagram,38815.25,5782.05
2024-07-03,DMA_003,YouTube,18975.35,3799.09
2024-07-03,DMA_003,Display,70100.59,3518.26
2024-07-03,DMA_003,Email,11698.65,556.36
2024-07-03,DMA_004,TV_National,98.12,30200.14
2024-07-03,DMA_004,Search_Brand,2364.91,15127.77
2024-07-03,DMA_004,Search_Generic,1149.94,7303.28
2024-07-03,DMA_004,Facebook,39391.82,6575.87
2024-07-03,DMA_004,Instagram,34558.8,5068.85
2024-07-03,DMA_004,YouTube,37894.47,7277.69
2024-07-03,DMA_004,Display,69756.86,3197.5
2024-07-03,DMA_004,Email,14322.28,693.19
2024-07-03,DMA_005,TV_National,49.07,16519.74
2024-07-03,DMA_005,Search_Brand,1721.05,13042.67
2024-07-03,DMA_005,Search_Generic,1264.28,8642.6
2024-07-03,DMA_005,Facebook,66927.04,8507.97
2024-07-03,DMA_005,Instagram,36846.56,5522.75
2024-07-03,DMA_005,YouTube,39105.48,7784.91
2024-07-03,DMA_005,Display,78966.78,3353.13
2024-07-03,DMA_005,Email,17545.21,795.41
2024-07-03,DMA_006,TV_National,101.64,27655.31
2024-07-03,DMA_006,Search_Brand,2261.96,15543.05
2024-07-03,DMA_006,Search_Generic,1434.97,10021.47
2024-07-03,DMA_006,Facebook,62770.49,8972.71
2024-07-03,DMA_006,Instagram,40226.41,5784.52
2024-07-03,DMA_006,YouTube,29599.1,5625.74
2024-07-03,DMA_006,Display,81000.07,4006.02
2024-07-03,DMA_006,Email,17817.16,873.42
2024-07-03,DMA_007,TV_National,102.7,29437.27
2024-07-03,DMA_007,Search_Brand,2039.26,13693.52
2024-07-03,DMA_007,Search_Generic,1439.5,11766.15
2024-07-03,DMA_007,Facebook,55731.34,8426.98
2024-07-03,DMA_007,Instagram,44953.88,7016.05
2024-07-03,DMA_007,YouTube,42309.48,8995.84
2024-07-03,DMA_007,Display,104282.5,4876.03
2024-07-03,DMA_007,Email,17940.71,782.59
2024-07-03,DMA_008,TV_National,107.13,28142.83
2024-07-03,DMA_008,Search_Brand,2319.94,18525.48
2024-07-03,DMA_008,Search_Generic,1548.66,12561.08
2024-07-03,DMA_008,Facebook,97912.42,13697.05
2024-07-03,DMA_008,Instagram,45423.2,5605.01
2024-07-03,DMA_008,YouTube,48485.96,9302.6
2024-07-03,DMA_008,Display,93223.05,5372.54
2024-07-03,DMA_008,Email,26505.26,1357.46
2024-07-03,DMA_009,TV_National,144.82,43384.39
2024-07-03,DMA_009,Search_Brand,2286.52,18120.23
2024-07-03,DMA_009,Search_Generic,1913.72,12575.4
2024-07-03,DMA_009,Facebook,95788.85,12984.57
2024-07-03,DMA_009,Instagram,63695.3,8914.39
2024-07-03,DMA_009,YouTube,40105.98,8688.51
2024-07-03,DMA_009,Display,110346.89,5439.79
2024-07-03,DMA_009,Email,20795.14,1038.02
2024-07-03,DMA_010,TV_National,125.18,38244.61
2024-07-03,DMA_010,Search_Brand,2127.06,15751.95
2024-07-03,DMA_010,Search_Generic,1588.98,14755.06
2024-07-03,DMA_010,Facebook,117125.1,14692.72
2024-07-03,DMA_010,Instagram,73622.88,10020.46
2024-07-03,DMA_010,YouTube,43188.08,8376.7
2024-07-03,DMA_010,Display,138872.28,7776.65
2024-07-03,DMA_010,Email,40109.02,1847.99
2024-07-04,DMA_001,TV_National,31.57,10476.57
2024-07-04,DMA_001,Search_Brand,906.04,6072.86
2024-07-04,DMA_001,Search_Generic,467.88,4643.43
2024-07-04,DMA_001,Facebook,23558.63,3367.83
2024-07-04,DMA_001,Instagram,23052.13,2948.89
2024-07-04,DMA_001,YouTube,15044.28,2964.18
2024-07-04,DMA_001,Display,37709.96,2050.07
2024-07-04,DMA_001,Email,9431.31,449.41
2024-07-04,DMA_002,TV_National,79.38,21402.48
2024-07-04,DMA_002,Search_Brand,1052.96,6394.65
2024-07-04,DMA_002,Search_Generic,753.8,4878.52
2024-07-04,DMA_002,Facebook,34837.31,4821.3
2024-07-04,DMA_002,Instagram,32166.21,4296.19
2024-07-04,DMA_002,YouTube,21339.87,4553.92
2024-07-04,DMA_002,Display,43941.07,2190.97
2024-07-04,DMA_002,Email,11013.85,556.31
2024-07-04,DMA_003,TV_National,81.03,22965.44
2024-07-04,DMA_003,Search_Brand,1351.04,9147.89
2024-07-04,DMA_003,Search_Generic,924.44,6611.76
2024-07-04,DMA_003,Facebook,40294.58,5642.57
2024-07-04,DMA_003,Instagram,39401.52,5270.53
2024-07-04,DMA_003,YouTube,23234.8,4750.64
2024-07-04,DMA_003,Display,75864.54,3647.64
2024-07-04,DMA_003,Email,12653.66,670.46
2024-07-04,DMA_004,TV_National,64.53,17028.94
2024-07-04,DMA_004,Search_Brand,1755.43,13008.24
2024-07-04,DMA_004,Search_Generic,1441.39,9427.39
2024-07-04,DMA_004,Facebook,45547.41,6536.41
2024-07-04,DMA_004,Instagram,52374.03,6462.83
2024-07-04,DMA_004,YouTube,23287.16,4966.02
2024-07-04,DMA_004,Display,68713.1,3346.66
2024-07-04,DMA_004,Email,13239.05,750.19
2024-07-04,DMA_005,TV_National,59.61,21561.21
2024-07-04,DMA_005,Search_Brand,2129.97,14124.44
2024-07-04,DMA_005,Search_Generic,1167.83,9142.05
2024-07-04,DMA_005,Facebook,56057.34,7687.95
2024-07-04,DMA_005,Instagram,30595.95,4610.42
2024-07-04,DMA_005,YouTube,20905.89,5407.24
2024-07-04,DMA_005,Display,110073.3,5142.28
2024-07-04,DMA_005,Email,14278.13,697.08
2024-07-04,DMA_006,TV_National,77.85,22214.59
2024-07-04,DMA_006,Search_Brand,3337.91,20229.49
2024-07-04,DMA_006,Search_Generic,899.16,7862.29
2024-07-04,DMA_006,Facebook,47365.65,7055.99
2024-07-04,DMA_006,Instagram,50273.76,6111.8
2024-07-04,DMA_006,YouTube,28840.78,5755.34
2024-07-04,DMA_006,Display,53561.78,2968.39
2024-07-04,DMA_006,Email,11644.28,721.18
2024-07-04,DMA_007,TV_National,102.48,32820.87
2024-07-04,DMA_007,Search_Brand,2095.74,16045.52
2024-07-04,DMA_007,Search_Generic,1694.04,13976.31
2024-07-04,DMA_007,Facebook,89881.5,11535.24
2024-07-04,DMA_007,Instagram,52555.69,7102.93
2024-07-04,DMA_007,YouTube,28536.49,6711.02
2024-07-04,DMA_007,Display,102676.96,5023.71
2024-07-04,DMA_007,Email,17000.0,922.78
2024-07-04,DMA_008,TV_National,81.14,28224.6
2024-07-04,DMA_008,Search_Brand,2766.48,19773.65
2024-07-04,DMA_008,Search_Generic,1583.5,11150.47
2024-07-04,DMA_008,Facebook,65247.55,9895.22
2024-07-04,DMA_008,Instagram,56543.21,8882.12
2024-07-04,DMA_008,YouTube,30083.71,7270.22
2024-07-04,DMA_008,Display,100571.16,5333.68
2024-07-04,DMA_008,Email,26685.82,1415.69
2024-07-04,DMA_009,TV_National,117.75,38537.79
2024-07-04,DMA_009,Search_Brand,3655.1,21073.53
2024-07-04,DMA_009,Search_Generic,1694.88,12927.49
2024-07-04,DMA_009,Facebook,81138.26,11282.42
2024-07-04,DMA_009,Instagram,63497.35,9461.38
2024-07-04,DMA_009,YouTube,55679.86,10912.65
2024-07-04,DMA_009,Display,152707.59,7381.48
2024-07-04,DMA_009,Email,20272.86,943.9
2024-07-04,DMA_010,TV_National,122.64,37847.34
2024-07-04,DMA_010,Search_Brand,3023.97,21790.9
2024-07-04,DMA_010,Search_Generic,1859.86,14692.39
2024-07-04,DMA_010,Facebook,94556.79,13953.79
2024-07-04,DMA_010,Instagram,65422.1,9009.37
2024-07-04,DMA_010,YouTube,51737.83,10851.61
2024-07-04,DMA_010,Display,167429.53,7546.58
2024-07-04,DMA_010,Email,30513.78,1669.76
2024-07-05,DMA_001,TV_National,35.91,12624.13
2024-07-05,DMA_001,Search_Brand,894.47,5535.26
2024-07-05,DMA_001,Search_Generic,584.38,4827.52
2024-07-05,DMA_001,Facebook,33308.94,4601.03
2024-07-05,DMA_001,Instagram,15967.92,2001.66
2024-07-05,DMA_001,YouTube,15649.14,3305.59
2024-07-05,DMA_001,Display,35051.2,1673.44
2024-07-05,DMA_001,Email,7505.43,380.88
2024-07-05,DMA_002,TV_National,53.54,15240.6
2024-07-05,DMA_002,Search_Brand,1469.0,8417.31
2024-07-05,DMA_002,Search_Generic,583.26,4632.45
2024-07-05,DMA_002,Facebook,50987.45,5927.15
2024-07-05,DMA_002,Instagram,31568.5,4201.52
2024-07-05,DMA_002,YouTube,25019.51,4598.19
2024-07-05,DMA_002,Display,49132.29,2311.07
2024-07-05,DMA_002,Email,8839.41,435.95
2024-07-05,DMA_003,TV_National,58.35,16689.41
2024-07-05,DMA_003,Search_Brand,1336.78,8845.17
2024-07-05,DMA_003,Search_Generic,793.84,6176.88
2024-07-05,DMA_003,Facebook,41426.19,7125.36
2024-07-05,DMA_003,Instagram,34751.14,4227.47
2024-07-05,DMA_003,YouTube,27599.37,5473.05
2024-07-05,DMA_003,Display,62218.38,3348.4
2024-07-05,DMA_003,Email,15111.75,668.09
2024-07-05,DMA_004,TV_National,79.37,21535.79
2024-07-05,DMA_004,Search_Brand,1271.74,9520.26
2024-07-05,DMA_004,Search_Generic,1596.12,9348.81
2024-07-05,DMA_004,Facebook,53721.21,7024.15
2024-07-05,DMA_004,Instagram,23708.87,3122.24
2024-07-05,DMA_004,YouTube,31451.96,5149.31
2024-07-05,DMA_004,Display,78483.54,3891.41
2024-07-05,DMA_004,Email,14515.57,638.4
2024-07-05,DMA_005,TV_National,88.35,28735.66
2024-07-05,DMA_005,Search_Brand,2493.79,15019.68
2024-07-05,DMA_005,Search_Generic,1426.62,9848.08
2024-07-05,DMA_005,Facebook,54091.99,8572.73
2024-07-05,DMA_005,Instagram,41019.78,5816.48
2024-07-05,DMA_005,YouTube,24741.33,5351.63
2024-07-05,DMA_005,Display,51593.11,3069.77
2024-07-05,DMA_005,Email,16134.75,722.13
2024-07-05,DMA_006,TV_National,64.44,21799.69
2024-07-05,DMA_006,Search_Brand,2565.37,18808.56
2024-07-05,DMA_006,Search_Generic,1490.3,10630.39
2024-07-05,DMA_006,Facebook,59661.44,8561.65
2024-07-05,DMA_006,Instagram,36630.96,5471.57
2024-07-05,DMA_006,YouTube,32832.26,7405.25
2024-07-05,DMA_006,Display,91375.84,5464.76
2024-07-05,DMA_006,Email,16376.26,910.66
2024-07-05,DMA_007,TV_National,95.1,31439.37
2024-07-05,DMA_007,Search_Brand,2777.92,17069.57
2024-07-05,DMA_007,Search_Generic,1703.56,13414.9
2024-07-05,DMA_007,Facebook,86144.31,12238.98
2024-07-05,DMA_007,Instagram,51264.89,6791.98
2024-07-05,DMA_007,YouTube,29877.37,6113.05
2024-07-05,DMA_007,Display,97266.79,5155.38
2024-07-05,DMA_007,Email,22950.42,970.75
2024-07-05,DMA_008,TV_National,102.9,28491.72
2024-07-05,DMA_008,Search_Brand,2359.05,15599.63
2024-07-05,DMA_008,Search_Generic,2016.05,13923.56
2024-07-05,DMA_008,Facebook,85412.03,11326.26
2024-07-05,DMA_008,Instagram,49941.02,7299.47
2024-07-05,DMA_008,YouTube,41615.9,10004.71
2024-07-05,DMA_008,Display,98322.6,5039.79
2024-07-05,DMA_008,Email,24074.52,1099.95
2024-07-05,DMA_009,TV_National,117.61,36058.45
2024-07-05,DMA_009,Search_Brand,3261.61,21134.96
2024-07-05,DMA_009,Search_Generic,2231.28,14257.92
2024-07-05,DMA_009,Facebook,123012.91,13476.35
2024-07-05,DMA_009,Instagram,49473.26,6085.24
2024-07-05,DMA_009,YouTube,54407.13,11649.43
2024-07-05,DMA_009,Display,115513.92,5725.99
2024-07-05,DMA_009,Email,21059.42,1089.45
2024-07-05,DMA_010,TV_National,206.91,62058.34
2024-07-05,DMA_010,Search_Brand,3429.34,22021.75
2024-07-05,DMA_010,Search_Generic,1826.83,15331.11
2024-07-05,DMA_010,Facebook,101436.07,14559.63
2024-07-05,DMA_010,Instagram,50684.35,6982.05
2024-07-05,DMA_010,YouTube,59267.12,10554.86
2024-07-05,DMA_010,Display,101729.41,5145.82
2024-07-05,DMA_010,Email,20932.39,1137.49
2024-07-06,DMA_001,TV_National,40.51,12704.76
2024-07-06,DMA_001,Search_Brand,581.56,4239.15
2024-07-06,DMA_001,Search_Generic,395.98,2885.9
2024-07-06,DMA_001,Facebook,18656.9,2615.75
2024-07-06,DMA_001,Instagram,11520.31,1708.79
2024-07-06,DMA_001,YouTube,12739.55,2493.93
2024-07-06,DMA_001,Display,17026.72,1036.1
2024-07-06,DMA_002,TV_National,53.01,18090.74
2024-07-06,DMA_002,Search_Brand,662.17,4974.45
2024-07-06,DMA_002,Search_Generic,509.96,3707.16
2024-07-06,DMA_002,Facebook,23648.17,3409.36
2024-07-06,DMA_002,Instagram,13409.43,2088.84
2024-07-06,DMA_002,YouTube,11685.14,2328.13
2024-07-06,DMA_002,Display,29915.82,1521.15
2024-07-06,DMA_003,TV_National,44.74,15280.12
2024-07-06,DMA_003,Search_Brand,1145.85,7202.4
2024-07-06,DMA_003,Search_Generic,851.84,6137.5
2024-07-06,DMA_003,Facebook,25369.07,3967.63
2024-07-06,DMA_003,Instagram,18603.16,3132.71
2024-07-06,DMA_003,YouTube,15999.12,3164.42
2024-07-06,DMA_003,Display,44108.05,2234.44
2024-07-06,DMA_004,TV_National,57.45,20906.98
2024-07-06,DMA_004,Search_Brand,779.43,5007.75
2024-07-06,DMA_004,Search_Generic,812.28,5918.1
2024-07-06,DMA_004,Facebook,29409.71,4073.96
2024-07-06,DMA_004,Instagram,22880.89,2998.02
2024-07-06,DMA_004,YouTube,14767.66,2878.9
2024-07-06,DMA_004,Display,39886.77,1786.01
